from,to,weight
8715,8953,0.1
8718,2596,0.1
8719,1136,0.2
8720,632,0.0666666666666667
8720,7521,0.2
8720,9376,0.1
8722,152,0.1
8724,4472,0.1
8724,7814,0.0666666666666667
8728,4271,0.1
8729,154,0.1
8730,1250,0.0666666666666667
8730,8811,0.1
8731,6740,0.1
8732,2732,0.1
8733,1092,0.1
8733,4142,0.05
8735,3217,0.0666666666666667
8737,640,0.1
8739,1991,0.05
8739,6044,0.2
8740,2996,0.1
8742,1035,0.2
8742,2069,0.2
8742,3646,0.2
8742,5938,0.1
8743,169,0.1
8743,997,0.0666666666666667
8743,9274,0.1
8744,2574,0.2
8744,3233,0.1
8747,381,0.1
8747,4971,0.1
8748,299,0.1
8749,5846,0.05
8750,57,0.1
8753,1555,0.0666666666666667
8753,3392,0.0666666666666667
8757,5647,0.05
8758,4098,0.04
8758,7755,0.2
8759,6507,0.0666666666666667
8761,480,0.0666666666666667
8761,2388,0.1
8762,1157,0.2
8762,5105,0.1
8762,7980,0.2
8763,2662,0.2
8765,4431,0.1
8765,9017,0.1
8766,2838,0.1
8768,8202,0.2
8770,4686,0.1
8770,4929,0.1
8772,8956,0.2
8777,9798,0.1
8778,8664,0.2
8780,6139,0.2
8782,2034,0.2
8782,5820,0.2
8782,9881,0.1
8783,8332,0.2
8784,3312,0.1
8784,5437,0.2
8785,2902,0.05
8786,3117,0.2
8787,5,0.0666666666666667
8790,3641,0.04
8792,3674,0.1
8792,4855,0.05
8793,6630,0.1
8796,1171,0.0666666666666667
8796,9942,0.2
8798,3917,0.1
8798,7271,0.2
8800,7336,0.1
8801,3501,0.1
8803,9136,0.05
8804,2075,0.0666666666666667
8804,4708,0.2
8804,5663,0.1
8807,3277,0.0666666666666667
8807,4668,0.1
8807,5295,0.2
8808,3770,0.1
8808,9349,0.2
8809,5261,0.2
8809,9393,0.2
8811,5166,0.1
8812,9273,0.1
8813,4305,0.2
8815,7018,0.2
8816,3439,0.05
8817,8655,0.2
8819,1212,0.2
8819,3555,0.2
8819,8922,0.1
8820,2455,0.2
8820,3139,0.1
8820,9086,0.2
8822,4891,0.0666666666666667
8822,8594,0.05
8822,9773,0.1
8824,7554,0.2
8825,9351,0.2
8826,2151,0.2
8827,283,0.05
8827,838,0.1
8827,4576,0.2
8829,3348,0.2
8829,3938,0.1
8830,669,0.2
8833,6324,0.1
8833,9038,0.0666666666666667
8834,1915,0.0666666666666667
8838,2844,0.1
8838,3953,0.1
8838,3981,0.2
8841,7134,0.0666666666666667
8843,2358,0.0666666666666667
8843,7086,0.1
8843,7837,0.1
8845,1315,0.0666666666666667
8846,2742,0.0666666666666667
8847,1010,0.2
8847,6319,0.2
8849,8717,0.1
8851,761,0.1
8851,1915,0.0666666666666667
8852,1275,0.2
8854,4625,0.0666666666666667
8855,2845,0.1
8855,3192,0.2
8856,6382,0.1
8856,7279,0.05
8857,5036,0.1
8861,628,0.05
8861,1557,0.2
8863,2221,0.1
8863,2808,0.2
8863,3203,0.1
8865,1993,0.2
8867,3279,0.1
8867,5954,0.0666666666666667
8867,8552,0.04
8869,1318,0.2
8869,7631,0.1
8870,2165,0.1
8871,4055,0.0666666666666667
8873,2864,0.1
8875,3754,0.0666666666666667
8876,1433,0.1
8877,2452,0.2
8878,2556,0.1
8878,7236,0.1
8884,7679,0.1
8887,2169,0.2
8889,3128,0.2
8889,9685,0.1
8890,5318,0.1
8891,6,0.1
8892,6299,0.0666666666666667
8893,9640,0.2
8895,2551,0.2
8896,316,0.2
8896,932,0.1
8896,5380,0.0666666666666667
8897,7762,0.2
8899,1445,0.0666666666666667
8899,2145,0.2
8899,5676,0.2
8903,4269,0.1
8906,3663,0.2
8906,4537,0.1
8907,7300,0.0666666666666667
8908,9955,0.2
8910,1022,0.1
8910,7130,0.2
8910,7653,0.2
8911,544,0.2
8911,1834,0.1
8914,29,0.2
8915,9237,0.1
8917,8872,0.05
8918,4794,0.1
8920,9799,0.1
8922,2158,0.1
8923,1369,0.2
8923,2881,0.1
8924,1034,0.2
8924,1582,0.0666666666666667
8924,3865,0.1
8924,8930,0.05
8925,4738,0.2
8925,6879,0.1
8925,8413,0.1
8927,6582,0.1
8931,3010,0.2
8932,5648,0.2
8934,9848,0.0666666666666667
8936,7611,0.0666666666666667
8937,1920,0.2
8938,4572,0.2
8941,2299,0.1
8941,3394,0.2
8941,4531,0.1
8941,4739,0.1
8942,8767,0.05
8943,1158,0.1
8943,8512,0.2
8945,6328,0.1
8945,8423,0.2
8946,2973,0.2
8946,6166,0.2
8946,9684,0.2
8948,5884,0.0666666666666667
8951,8276,0.2
8953,90,0.1
8954,1697,0.0666666666666667
8955,1812,0.05
8955,9860,0.05
8956,6090,0.0666666666666667
8956,7567,0.2
8957,4370,0.2
8957,9556,0.2
8958,2378,0.0666666666666667
8958,7936,0.2
8963,1163,0.2
8964,386,0.2
8966,6559,0.0666666666666667
8967,8082,0.2
8969,357,0.0666666666666667
8969,3681,0.1
8969,4800,0.0666666666666667
8970,8430,0.2
8971,3771,0.2
8972,4739,0.1
8972,8661,0.2
8973,8139,0.1
8974,1107,0.2
8975,6491,0.2
8976,9015,0.2
8977,6607,0.1
8978,6367,0.1
8978,8553,0.2
8980,3850,0.1
8980,6678,0.2
8980,9132,0.1
8981,7597,0.2
8984,3625,0.2
8984,7348,0.04
8988,2822,0.1
8988,4891,0.0666666666666667
8991,6549,0.2
8992,3789,0.2
8992,5048,0.2
8992,8069,0.0666666666666667
8993,4502,0.1
8993,5941,0.1
8993,6824,0.0666666666666667
8994,4205,0.2
8994,9308,0.05
8995,1939,0.1
8995,8478,0.0666666666666667
8997,9145,0.1
9000,201,0.0666666666666667
9000,7812,0.2
9000,8709,0.2
9005,4271,0.1
9005,6056,0.2
9008,6837,0.05
9009,7245,0.1
9011,1634,0.1
9011,8141,0.05
9012,6426,0.2
9013,4953,0.2
9013,5474,0.1
9013,6913,0.2
9014,1417,0.1
9016,7582,0.0666666666666667
9016,7808,0.0666666666666667
9016,9920,0.0666666666666667
9019,3876,0.2
9021,2026,0.1
9021,4897,0.1
9022,4113,0.0666666666666667
9022,6235,0.0666666666666667
9026,406,0.2
9026,1315,0.0666666666666667
9026,1742,0.0666666666666667
9026,2030,0.1
9027,82,0.1
9027,7659,0.0666666666666667
9030,8840,0.2
9030,9011,0.1
9032,2799,0.2
9033,6948,0.2
9034,4198,0.2
9035,4794,0.1
9036,3830,0.1
9037,618,0.05
9037,6567,0.1
9038,1090,0.2
9038,3079,0.2
9038,9308,0.05
9039,571,0.1
9041,1586,0.2
9041,7045,0.2
9043,9335,0.1
9045,157,0.2
9046,167,0.0666666666666667
9047,632,0.0666666666666667
9047,1143,0.1
9047,7647,0.2
9048,7884,0.1
9052,6721,0.0666666666666667
9052,9531,0.1
9053,2158,0.1
9053,3974,0.1
9053,4585,0.1
9053,4943,0.0666666666666667
9054,9229,0.2
9055,2727,0.1
9055,8054,0.1
9055,8224,0.2
9055,9974,0.1
9057,6132,0.0666666666666667
9059,1593,0.2
9060,5798,0.0666666666666667
9065,1328,0.2
9065,2685,0.1
9065,5688,0.1
9065,7766,0.2
9067,396,0.05
9067,3632,0.0666666666666667
9067,8689,0.1
9068,4921,0.2
9069,1848,0.2
9069,2742,0.0666666666666667
9069,8614,0.0666666666666667
9069,9747,0.1
9071,8720,0.2
9074,6248,0.1
9074,7297,0.1
9074,9813,0.2
9075,6221,0.2
9075,9307,0.2
9077,9158,0.1
9078,5955,0.1
9080,8458,0.2
9081,9572,0.1
9083,7169,0.04
9085,5955,0.1
9087,4651,0.2
9087,5159,0.1
9088,7529,0.2
9088,9943,0.1
9089,8648,0.2
9094,773,0.2
9094,4341,0.1
9096,1080,0.0666666666666667
9096,4055,0.0666666666666667
9097,6740,0.1
9099,3142,0.2
9101,482,0.1
9101,602,0.2
9101,3921,0.2
9101,9738,0.1
9103,7821,0.1
9104,3651,0.2
9104,3920,0.2
9105,7712,0.2
9105,8656,0.2
9106,4440,0.1
9106,8577,0.0666666666666667
9107,147,0.04
9107,7180,0.2
9109,977,0.2
9109,3238,0.1
9113,4011,0.1
9113,5190,0.0666666666666667
9114,1315,0.0666666666666667
9115,268,0.0666666666666667
9115,6023,0.2
9116,7610,0.1
9118,1618,0.2
9118,2936,0.0666666666666667
9119,6184,0.0666666666666667
9119,6390,0.2
9121,1166,0.2
9122,2879,0.1
9123,9213,0.1
9125,3283,0.1
9125,6277,0.1
9126,437,0.2
9129,5997,0.1
9130,1794,0.2
9130,2071,0.1
9132,1130,0.1
9133,7467,0.05
9134,1040,0.1
9134,5427,0.2
9136,3311,0.1
9136,4848,0.0666666666666667
9136,7359,0.2
9139,3638,0.2
9144,4269,0.1
9144,6234,0.2
9146,5851,0.0666666666666667
9147,341,0.2
9148,8560,0.1
9151,6595,0.1
9151,8857,0.1
9152,5032,0.2
9152,7911,0.0666666666666667
9156,3508,0.1
9158,733,0.1
9158,2971,0.1
9160,7789,0.0666666666666667
9160,9734,0.2
9164,4290,0.1
9164,7198,0.0666666666666667
9165,3846,0.1
9166,1512,0.1
9166,9504,0.2
9169,8552,0.04
9171,1390,0.2
9172,1886,0.1
9172,3492,0.2
9172,8592,0.0666666666666667
9173,894,0.0666666666666667
9174,2915,0.2
9174,3389,0.2
9175,6772,0.2
9176,1712,0.0666666666666667
9176,5650,0.2
9178,7964,0.0666666666666667
9178,8612,0.2
9179,132,0.2
9179,4873,0.2
9179,7093,0.1
9180,2386,0.0666666666666667
9181,481,0.05
9181,6391,0.05
9183,2560,0.2
9184,2916,0.1
9185,1542,0.1
9186,2939,0.0666666666666667
9187,2975,0.0666666666666667
9189,2557,0.2
9190,3948,0.2
9190,4339,0.1
9193,7347,0.0666666666666667
9195,4876,0.2
9197,553,0.1
9197,2136,0.2
9198,4900,0.1
9198,4922,0.2
9198,9506,0.1
9199,1830,0.1
9199,7348,0.04
9200,3157,0.0666666666666667
9202,2300,0.1
9208,4830,0.1
9208,5210,0.0666666666666667
9208,8950,0.2
9210,3360,0.0666666666666667
9211,475,0.1
9211,2141,0.1
9213,321,0.1
9218,7699,0.2
9219,1658,0.0666666666666667
9219,4831,0.2
9220,4861,0.2
9221,4072,0.0666666666666667
9221,8071,0.2
9225,2967,0.2
9226,8726,0.1
9228,7036,0.0666666666666667
9229,6842,0.0666666666666667
9230,9553,0.1
9232,7785,0.1
9233,6171,0.1
9234,7029,0.0666666666666667
9236,4289,0.2
9237,5385,0.1
9238,1936,0.1
9242,7574,0.1
9243,1555,0.0666666666666667
9245,651,0.1
9246,1072,0.1
9246,5945,0.1
9246,7465,0.2
9246,9576,0.1
9248,5812,0.0666666666666667
9249,9571,0.2
9251,9131,0.0666666666666667
9254,2585,0.2
9257,4828,0.1
9258,8564,0.1
9259,493,0.1
9260,689,0.1
9260,6601,0.2
9261,3993,0.1
9261,6955,0.1
9262,1830,0.1
9263,9738,0.1
9266,5477,0.1
9266,9819,0.1
9267,3690,0.1
9267,4877,0.2
9268,2073,0.2
9270,125,0.2
9270,4626,0.2
9271,2867,0.1
9271,9866,0.1
9272,4645,0.2
9273,709,0.2
9273,7993,0.2
9276,5620,0.2
9277,2112,0.1
9277,4320,0.2
9278,1522,0.1
9279,1002,0.1
9283,7468,0.2
9284,2225,0.2
9285,7768,0.1
9286,5838,0.05
9286,7104,0.04
9288,8543,0.1
9290,1190,0.1
9291,796,0.2
9292,7588,0.1
9293,10,0.1
9295,5792,0.1
9296,9004,0.2
9297,4038,0.1
9298,8314,0.1
9304,1385,0.2
9306,8684,0.1
9306,9657,0.0666666666666667
9307,8004,0.2
9308,2828,0.0666666666666667
9309,6116,0.05
9309,8069,0.0666666666666667
9310,3037,0.1
9310,6380,0.2
9310,6992,0.0666666666666667
9311,3167,0.1
9313,4902,0.1
9313,5873,0.0666666666666667
9315,5830,0.2
9316,6280,0.2
9316,7620,0.2
9317,2855,0.2
9317,7824,0.0666666666666667
9317,9057,0.2
9318,3842,0.2
9318,4612,0.1
9319,5100,0.1
9320,6798,0.2
9322,6228,0.1
9322,9764,0.1
9324,6178,0.2
9327,5,0.0666666666666667
9328,2300,0.1
9329,7041,0.2
9329,7387,0.1
9330,9609,0.2
9332,7314,0.0666666666666667
9333,6352,0.1
9334,493,0.1
9334,1480,0.2
9336,147,0.04
9339,124,0.2
9339,8381,0.0666666666666667
9340,645,0.2
9340,9970,0.1
9342,1633,0.1
9342,4380,0.2
9342,7068,0.2
9343,2032,0.1
9344,5102,0.2
9344,6604,0.1
9345,1861,0.2
9346,3405,0.2
9346,6336,0.0666666666666667
9346,9026,0.1
9347,7107,0.0666666666666667
9347,8878,0.1
9347,9846,0.2
9350,8145,0.2
9351,3163,0.1
9351,5216,0.1
9351,8169,0.1
9353,4557,0.2
9353,4616,0.1
9354,5445,0.0666666666666667
9360,2341,0.1
9360,6835,0.2
9360,7706,0.2
9361,6954,0.1
9364,1899,0.0666666666666667
9365,2526,0.1
9366,2102,0.1
9367,7310,0.1
9369,8253,0.1
9370,1167,0.2
9370,5675,0.0666666666666667
9372,8637,0.2
9373,1711,0.0666666666666667
9373,1755,0.1
9373,4203,0.1
9373,8460,0.2
9374,9442,0.2
9377,77,0.1
9377,962,0.1
9377,6140,0.1
9378,4971,0.1
9380,8824,0.1
9381,7348,0.04
9383,2982,0.1
9383,8895,0.2
9385,4170,0.2
9385,4940,0.2
9386,6466,0.2
9387,5832,0.1
9389,3578,0.0666666666666667
9389,5914,0.1
9389,7519,0.1
9390,766,0.2
9390,4342,0.2
9390,8532,0.05
9393,5222,0.1
9393,5863,0.2
9396,7163,0.0666666666666667
9397,8324,0.1
9399,8229,0.0666666666666667
9401,3864,0.2
9402,6296,0.2
9405,619,0.1
9405,1145,0.1
9405,9410,0.05
9406,1958,0.05
9406,5710,0.1
9408,8928,0.0666666666666667
9410,1716,0.1
9410,2685,0.1
9413,7593,0.0666666666666667
9419,8465,0.1
9420,4627,0.1
9421,89,0.2
9422,8829,0.2
9424,5143,0.1
9424,6690,0.1
9428,2022,0.1
9428,2730,0.2
9430,5503,0.1
9430,6266,0.2
9431,5473,0.0666666666666667
9432,8120,0.2
9433,584,0.2
9435,3160,0.2
9436,4583,0.2
9436,5344,0.1
9436,6381,0.2
9437,8000,0.2
9438,2316,0.1
9438,4216,0.2
9439,1485,0.2
9439,9246,0.1
9441,844,0.05
9441,1718,0.1
9443,3568,0.0666666666666667
9443,4856,0.05
9443,8319,0.2
9444,6840,0.2
9446,3451,0.2
9447,1496,0.2
9447,4973,0.2
9447,8450,0.1
9449,5539,0.1
9450,6384,0.1
9451,3322,0.1
9453,4439,0.2
9453,4999,0.2
9454,6210,0.1
9457,4212,0.2
9457,7920,0.2
9457,8153,0.2
9458,5507,0.2
9461,6457,0.0666666666666667
9462,3370,0.04
9463,1868,0.1
9464,3017,0.2
9464,6465,0.1
9468,4640,0.05
9469,1444,0.2
9469,5884,0.0666666666666667
9470,7298,0.1
9471,1810,0.1
9472,614,0.2
9472,3136,0.2
9472,6625,0.1
9473,1732,0.2
9473,4036,0.1
9473,8485,0.2
9474,594,0.2
9474,9954,0.2
9478,7314,0.0666666666666667
9479,58,0.2
9479,600,0.1
9479,9995,0.05
9482,7777,0.2
9488,12,0.0666666666666667
9489,9995,0.05
9490,5666,0.0666666666666667
9493,514,0.1
9496,5840,0.2
9497,4178,0.1
9497,9985,0.1
9498,8287,0.1
9498,9131,0.0666666666666667
9499,2909,0.2
9500,6665,0.1
9501,3739,0.2
9503,7061,0.05
9505,8558,0.05
9508,995,0.0666666666666667
9508,6077,0.0666666666666667
9508,8842,0.2
9510,7183,0.0666666666666667
9512,4685,0.2
9516,4177,0.2
9520,8483,0.1
9520,9481,0.1
9521,1417,0.1
9522,204,0.0666666666666667
9526,7059,0.1
9526,9103,0.2
9527,3409,0.1
9529,627,0.2
9529,4010,0.2
9531,371,0.1
9531,5134,0.2
9533,6837,0.05
9535,8802,0.1
9537,3196,0.1
9537,4199,0.2
9538,236,0.0666666666666667
9538,2305,0.2
9538,2929,0.2
9540,3684,0.05
9541,1889,0.1
9542,5173,0.2
9544,9008,0.2
9545,5801,0.0666666666666667
9545,6889,0.0666666666666667
9547,8373,0.2
9549,7244,0.1
9553,1094,0.0666666666666667
9553,9689,0.0666666666666667
9554,65,0.1
9556,8428,0.0666666666666667
9557,6148,0.1
9557,8965,0.0666666666666667
9560,1066,0.2
9561,272,0.2
9563,2231,0.1
9563,7624,0.0666666666666667
9565,8132,0.2
9568,2866,0.1
9573,4414,0.2
9575,7509,0.1
9577,6189,0.0666666666666667
9577,8160,0.0666666666666667
9578,9859,0.2
9584,8872,0.05
9585,3439,0.05
9585,6292,0.2
9585,7152,0.2
9586,8848,0.05
9587,8872,0.05
9588,9168,0.1
9588,9496,0.05
9589,4695,0.1
9589,8588,0.1
9590,3089,0.0666666666666667
9593,3976,0.2
9594,7105,0.1
9596,318,0.2
9596,5709,0.2
9596,7107,0.0666666666666667
9597,1820,0.2
9598,45,0.2
9598,2234,0.2
9600,9287,0.1
9602,8594,0.05
9603,3673,0.1
9604,2470,0.1
9604,3825,0.05
9606,5301,0.2
9609,4235,0.1
9611,3730,0.0666666666666667
9612,4142,0.05
9612,4144,0.1
9614,1487,0.0666666666666667
9614,8623,0.2
9615,6146,0.2
9617,1756,0.0666666666666667
9618,5983,0.1
9618,9078,0.0666666666666667
9619,9762,0.0666666666666667
9620,6355,0.1
9621,2895,0.2
9622,4459,0.05
9622,6856,0.1
9622,9624,0.2
9623,505,0.2
9623,9305,0.2
9624,5340,0.1
9625,269,0.2
9626,4957,0.05
9627,4298,0.0666666666666667
9627,9967,0.1
9630,4742,0.1
9632,7655,0.0666666666666667
9634,2954,0.2
9635,428,0.2
9635,7242,0.2
9635,8988,0.0666666666666667
9637,9482,0.2
9640,2728,0.1
9642,5192,0.1
9642,8906,0.1
9643,7467,0.05
9644,2582,0.2
9645,1471,0.1
9647,4524,0.2
9649,3115,0.1
9650,2223,0.0666666666666667
9650,2395,0.1
9650,5056,0.0666666666666667
9650,8735,0.2
9653,1628,0.0666666666666667
9653,3498,0.2
9655,3468,0.0666666666666667
9659,1523,0.2
9659,7232,0.1
9660,998,0.2
9660,1777,0.1
9662,448,0.1
9664,3889,0.1
9665,4263,0.0666666666666667
9665,8476,0.2
9665,8783,0.2
9666,6646,0.2
9666,6738,0.0666666666666667
9668,604,0.0666666666666667
9668,8747,0.1
9669,8526,0.0666666666666667
9671,4189,0.2
9672,8734,0.1
9673,6223,0.2
9676,6500,0.2
9676,7746,0.2
9677,9959,0.0666666666666667
9678,4378,0.0666666666666667
9678,9810,0.1
9680,2805,0.2
9680,8478,0.0666666666666667
9682,5562,0.1
9683,2116,0.2
9684,6241,0.1
9686,987,0.0666666666666667
9687,5494,0.1
9688,8644,0.2
9689,3097,0.2
9689,3660,0.2
9689,8233,0.1
9690,3426,0.1
9691,4855,0.05
9691,9750,0.0666666666666667
9694,2533,0.2
9694,7212,0.2
9695,255,0.2
9696,224,0.2
9696,6173,0.1
9698,5876,0.2
9699,6636,0.0666666666666667
9700,790,0.0666666666666667
9705,7387,0.1
9705,8385,0.0666666666666667
9711,1132,0.2
9711,4687,0.1
9711,6527,0.2
9711,9457,0.1
9712,3081,0.2
9712,7801,0.2
9712,9204,0.2
9713,3833,0.1
9713,6383,0.2
9713,9876,0.2
9715,9014,0.2
9717,192,0.1
9719,8287,0.1
9719,8417,0.2
9720,538,0.1
9720,2307,0.0666666666666667
9720,2608,0.05
9720,9105,0.05
9723,2461,0.2
9724,1677,0.1
9724,5491,0.2
9725,4316,0.2
9726,9926,0.1
9727,4082,0.1
9728,5279,0.2
9729,3004,0.2
9730,3669,0.0666666666666667
9732,9570,0.0666666666666667
9733,6413,0.2
9733,7128,0.1
9734,6755,0.2
9737,9377,0.1
9739,2023,0.0666666666666667
9739,7857,0.2
9740,7467,0.05
9741,8514,0.1
9741,8960,0.2
9742,6470,0.1
9746,812,0.2
9746,5017,0.2
9746,6693,0.1
9746,8272,0.2
9748,2134,0.2
9749,3557,0.2
9751,1601,0.1
9751,4055,0.0666666666666667
9751,8609,0.05
9752,294,0.1
9753,5579,0.0666666666666667
9754,8267,0.2
9757,1673,0.1
9759,1349,0.2
9759,2640,0.2
9759,6605,0.2
9763,2852,0.05
9764,5004,0.0666666666666667
9766,3851,0.2
9766,8195,0.1
9766,8542,0.1
9768,399,0.2
9768,600,0.1
9768,2552,0.1
9768,8375,0.2
9769,4459,0.05
9770,8562,0.1
9770,8964,0.0666666666666667
9770,9179,0.1
9771,1361,0.2
9772,4302,0.1
9773,1326,0.1
9773,9186,0.1
9774,5584,0.05
9774,6132,0.0666666666666667
9774,6700,0.2
9775,2853,0.1
9776,1199,0.0666666666666667
9777,2846,0.1
9778,2172,0.2
9779,296,0.2
9780,4825,0.1
9780,6829,0.2
9784,3024,0.0666666666666667
9786,195,0.2
9786,2387,0.2
9790,3140,0.0666666666666667
9790,9830,0.2
9791,5494,0.1
9792,2138,0.1
9793,7421,0.2
9793,9998,0.2
9794,7875,0.2
9795,1607,0.2
9797,6887,0.2
9798,2532,0.1
9798,3539,0.2
9798,8654,0.2
9798,9660,0.2
9800,929,0.2
9800,7607,0.1
9804,3367,0.1
9805,2642,0.1
9805,9909,0.0666666666666667
9807,9185,0.1
9809,2342,0.1
9810,216,0.2
9810,1118,0.1
9812,259,0.1
9812,2900,0.1
9813,1068,0.1
9813,6790,0.1
9814,1908,0.0666666666666667
9816,4952,0.0666666666666667
9817,6514,0.2
9818,1195,0.2
9818,3458,0.2
9819,840,0.2
9822,4995,0.1
9826,5443,0.2
9827,603,0.1
9828,4143,0.1
9829,8268,0.1
9831,2232,0.1
9832,8537,0.2
9832,8916,0.0666666666666667
9833,958,0.2
9833,5727,0.0666666666666667
9834,2920,0.2
9836,4967,0.2
9836,6603,0.1
9840,205,0.2
9842,1521,0.1
9843,9574,0.2
9844,5260,0.2
9844,8424,0.2
9844,9699,0.1
9846,4433,0.1
9849,8478,0.0666666666666667
9850,482,0.1
9850,4123,0.1
9850,9616,0.0666666666666667
9851,9934,0.1
9852,9695,0.1
9853,930,0.1
9853,8216,0.0666666666666667
9854,6078,0.1
9854,7136,0.1
9856,811,0.2
9857,899,0.0666666666666667
9859,1925,0.0666666666666667
9859,9768,0.1
9860,123,0.2
9861,1865,0.1
9862,787,0.1
9862,6051,0.2
9862,6254,0.2
9863,5186,0.2
9863,8505,0.2
9864,8520,0.1
9865,2473,0.2
9866,1635,0.2
9866,2122,0.0666666666666667
9866,6716,0.1
9868,1249,0.2
9868,1824,0.2
9868,3113,0.2
9868,5677,0.05
9869,1421,0.2
9869,7806,0.1
9870,8198,0.1
9870,9929,0.2
9871,5348,0.1
9873,2438,0.2
9873,3414,0.2
9874,2122,0.0666666666666667
9878,2436,0.2
9880,5824,0.0666666666666667
9883,1520,0.1
9884,19,0.1
9886,76,0.2
9886,1761,0.2
9886,9212,0.2
9888,3727,0.0666666666666667
9889,1097,0.0666666666666667
9892,1304,0.2
9892,6779,0.05
9892,8087,0.1
9895,8220,0.2
9896,782,0.2
9898,9239,0.2
9902,9213,0.1
9903,3522,0.2
9903,6388,0.1
9903,6474,0.1
9904,2224,0.0666666666666667
9904,3523,0.1
9905,6325,0.1
9907,3068,0.1
9914,9365,0.2
9919,8923,0.2
9920,7741,0.2
9922,1063,0.1
9923,1605,0.1
9924,7108,0.0666666666666667
9924,8575,0.0666666666666667
9929,1958,0.05
9931,1739,0.2
9932,5588,0.2
9932,9454,0.2
9933,6553,0.1
9934,6274,0.2
9935,6158,0.2
9936,4190,0.1
9938,3757,0.2
9939,991,0.1
9939,5128,0.2
9942,774,0.2
9943,1097,0.0666666666666667
9945,3749,0.2
9945,6915,0.1
9946,2357,0.1
9946,5508,0.2
9947,6080,0.2
9948,3586,0.2
9948,8354,0.1
9949,6684,0.0666666666666667
9949,8767,0.05
9950,2936,0.0666666666666667
9952,5862,0.1
9953,9764,0.1
9955,2075,0.0666666666666667
9955,2508,0.2
9955,3090,0.2
9956,4771,0.2
9958,7408,0.2
9962,6623,0.1
9963,1767,0.2
9963,3745,0.1
9967,3505,0.2
9969,8868,0.2
9971,893,0.2
9972,3627,0.2
9973,24,0.1
9976,4879,0.1
9976,6171,0.1
9977,283,0.05
9980,146,0.2
9983,2355,0.2
9983,3738,0.1
9983,4616,0.1
9984,3603,0.2
9985,5369,0.04
9990,890,0.1
9990,7419,0.2
9992,3684,0.05
9992,4339,0.1
9994,4185,0.2
9994,8399,0.1
9995,1906,0.1
9997,1839,0.2
9997,8493,0.0666666666666667
9998,9808,0.2
9999,6675,0.2
